model,reward_model,split_seed,price_per_million,profit,fixed_profit,profit_gain,profit_improvement_percent,quality,output_tokens,samples,fixed_n,fixed_quality,fixed_output_tokens,matched_fixed_tokens,matched_cost_saving_percent
ministral3_8b,fsfairx_llama3_rm,72,0.1,0.5757656314665812,0.5666455769360194,0.00912005453056186,1.6094812880877065,0.6103226417165812,345570.1025,487.3325,380,0.6043890889360194,377435.12,419176.7550547197,17.559812577181443
ministral3_8b,fsfairx_llama3_rm,72,0.2,0.5457973345770174,0.5305275562488174,0.015269778328199979,2.878225296376208,0.5854357575770174,198192.115,316.14,231,0.5764613672488175,229669.055,258447.02313975804,23.314220224999282
ministral3_8b,fsfairx_llama3_rm,72,0.5,0.5020857706102079,0.478318999271031,0.023766771339176873,4.968811896537242,0.5482239381102079,92276.335,161.7975,117,0.536392015521031,116146.0325,135883.8933700334,32.091778715291206
ministral3_8b,fsfairx_llama3_rm,72,1.0,0.4548037960901547,0.43259059966876595,0.022213196421388748,5.134923513917631,0.5062600685901547,51456.2725,99.4175,60,0.49216898966876593,59578.39,71970.05832629093,28.503222455771127
ministral3_8b,fsfairx_llama3_rm,72,2.0,0.41445459121625106,0.3849267948580369,0.029527796358214176,7.671016087384664,0.470733006216251,28139.2075,56.1875,30,0.44443198485803687,29752.595,43700.73686745373,35.609306576803355
ministral3_8b,fsfairx_llama3_rm,72,5.0,0.3431191936767314,0.3235509678509101,0.019568225825821295,6.047957747058321,0.4062858311767314,12633.3275,26.4525,15,0.39806366785091013,14902.54,16621.263212987287,23.992976116708455
ministral3_8b,fsfairx_llama3_rm,72,10.0,0.2919000234517155,0.269959093647673,0.021940929804042497,8.127501655001804,0.3637782484517155,7187.8225,15.05,8,0.349322693647673,7936.36,8901.431371400933,19.250936168609034
ministral3_8b,fsfairx_llama3_rm,72,20.0,0.23339885021027684,0.2201083126103378,0.013290537599939034,6.038180676741428,0.33371865021027686,5015.99,9.025,4,0.2998964626103378,3989.4075,6338.181860491695,20.860743500173474
ministral3_8b,fsfairx_llama3_rm,73,0.1,0.5799970002427564,0.5679474872609056,0.012049512981850752,2.1215892757908104,0.6140068492427564,340098.49,526.53,385,0.6057780280109056,378305.4075,438730.00825273735,22.481142478842962
ministral3_8b,fsfairx_llama3_rm,73,0.2,0.5483434929459039,0.5352584242940401,0.013085068651863763,2.4446263819428613,0.5881213854459039,198889.4625,348.5,260,0.5863675432940402,255545.595,264927.2678435707,24.926767969601173
ministral3_8b,fsfairx_llama3_rm,73,0.5,0.4999938600012507,0.4816894206337518,0.01830443936749887,3.8000501118367898,0.5461290687512507,92270.4175,174.7275,117,0.5391731693837518,114967.4975,127598.6185726003,27.68697770226993
ministral3_8b,fsfairx_llama3_rm,73,1.0,0.45923781333138,0.4385594869292273,0.02067832640215267,4.715056228048178,0.51072013583138,51482.3225,105.9,65,0.5024297244292273,63870.2375,70445.35412868008,26.918782456598855
ministral3_8b,fsfairx_llama3_rm,73,2.0,0.41643062550025034,0.3916403667980792,0.024790258702171164,6.329852794503293,0.47252691550025033,28048.145,59.2375,32,0.4544963067980792,31427.97,39897.37515043454,29.699272460297387
ministral3_8b,fsfairx_llama3_rm,73,5.0,0.34729678483537485,0.3312918075273782,0.01600497730799666,4.831081525212179,0.41039932233537485,12620.5075,27.5325,13,0.3953408575273782,12809.81,15810.468846043934,20.17626028112456
ministral3_8b,fsfairx_llama3_rm,73,10.0,0.2956671781567833,0.27706607063877375,0.01860110751800953,6.713599927672419,0.3666493781567833,7098.22,15.44,9,0.3657545206387738,8868.845,8976.247819519309,20.922192181853994
ministral3_8b,fsfairx_llama3_rm,73,20.0,0.24152276020512298,0.22291925499892584,0.018603505206197135,8.345400762391197,0.34231381020512297,5039.5525,9.1575,3,0.28184150499892585,2946.1125,6608.489467546368,23.74123429039664
ministral3_8b,fsfairx_llama3_rm,74,0.1,0.5638604640838709,0.5518803569045213,0.011980107179349608,2.1707797767156696,0.5994255055838709,355650.415,487.005,510,0.6039936741545213,521133.1725,466864.9214456831,23.821559799630876
ministral3_8b,fsfairx_llama3_rm,74,0.2,0.5335821323240734,0.5236384332503083,0.009943699073765022,1.8989628037886517,0.5744049473240733,204114.075,305.1225,260,0.5768157812503083,265886.74,250874.9435989979,18.63911474305745
ministral3_8b,fsfairx_llama3_rm,74,0.5,0.4899058244509771,0.474885609073754,0.01502021537722309,3.162912307770168,0.5372691207009771,94726.5925,152.065,157,0.555175366573754,160579.515,117905.27190433862,19.658730292521977
ministral3_8b,fsfairx_llama3_rm,74,1.0,0.4467428372988064,0.4355687190285072,0.011174118270299183,2.5654088051185,0.4990501972988064,52307.36,85.785,66,0.5030207565285072,67452.0375,63064.543006447435,17.057418469436413
ministral3_8b,fsfairx_llama3_rm,74,2.0,0.4077826729347144,0.39258286342055215,0.015199809514162221,3.8717455422600837,0.4650116829347144,28614.505,46.985,33,0.4598894584205522,33653.2975,35607.94629242202,19.64011413348583
ministral3_8b,fsfairx_llama3_rm,74,5.0,0.34071870591703124,0.32641310429370396,0.01430560162332728,4.38266767943704,0.40446759341703126,12749.7775,21.21,13,0.39272930429370395,13263.24,15538.13861844731,17.94527122532483
ministral3_8b,fsfairx_llama3_rm,74,10.0,0.286898024528196,0.2725242682448373,0.01437375628335874,5.274303230288937,0.357656224528196,7075.82,11.655,9,0.3644419182448373,9191.765,8345.333129678826,15.212252284621307
ministral3_8b,fsfairx_llama3_rm,74,20.0,0.2292618331024911,0.22244083391142772,0.006820999191063382,3.066433024513562,0.3279428831024911,4934.0525,7.055,4,0.3040568839114277,4080.8025,5638.101876594524,12.487347550728856
ministral3_8b,fsfairx_llama3_rm,75,0.1,0.5771924769454312,0.5674173268448995,0.009775150100531649,1.7227443784429293,0.6116715609454312,344790.84,452.38,467,0.6161149063448995,486975.795,430846.59830246423,19.97364227581787
ministral3_8b,fsfairx_llama3_rm,75,0.2,0.5427832886562364,0.5354391032452102,0.007344185411026216,1.371619175087193,0.5823190281562364,197678.6975,285.715,265,0.5907346047452101,276477.5075,235860.8786739282,16.188433363175125
ministral3_8b,fsfairx_llama3_rm,75,0.5,0.4951012388873717,0.478625121209386,0.01647611767798568,3.4423846446575896,0.5411522838873717,92102.09,145.705,149,0.556364664959386,155479.0875,121241.07071201708,24.033918985448977
ministral3_8b,fsfairx_llama3_rm,75,1.0,0.45360186538189884,0.43106514876426005,0.022536716617638786,5.228146298128038,0.5048819228818988,51280.0575,89.615,59,0.49258624876426005,61521.1,69793.04397788453,26.525546705988035
ministral3_8b,fsfairx_llama3_rm,75,2.0,0.4134419815332977,0.3908430797249217,0.022598901808375982,5.782090813602548,0.4696144015332977,28086.21,50.345,36,0.4658104447249217,37483.6825,40614.56678122335,30.846954120449656
ministral3_8b,fsfairx_llama3_rm,75,5.0,0.3383573866714997,0.32266891571243295,0.01568847095906678,4.862095539766392,0.4021207116714997,12752.665,23.6575,13,0.39046866571243294,13559.95,15733.955829096982,18.94813269771386
ministral3_8b,fsfairx_llama3_rm,75,10.0,0.2901277286635149,0.2660344447167841,0.02409328394673077,9.056452810980954,0.3619576286635149,7182.99,13.4625,9,0.3600555947167841,9402.115,9642.811092393411,25.509377595645365
ministral3_8b,fsfairx_llama3_rm,75,20.0,0.22920727364263974,0.2188991947263268,0.01030807891631294,4.709052917805548,0.33046072364263973,5062.6725,8.2175,3,0.2817490447263268,3142.4925,6232.324364622175,18.76750624954169
ministral3_8b,rm_mistral_7b,71,0.1,0.5816935337971768,0.5770886121261788,0.004604921670998019,0.7979574668839879,0.6145283242971769,328347.905,487.4025,553,0.6329976038761788,559089.9175,401326.2704194028,18.184298113138052
ministral3_8b,rm_mistral_7b,71,0.2,0.5491740318311711,0.5374316103916369,0.01174242143953419,2.1849145477277117,0.5873671988311711,190965.835,314.72,234,0.5847765198916369,236724.5475,247263.59978803596,22.768318845271452
ministral3_8b,rm_mistral_7b,71,0.5,0.49240194662285036,0.4845187724765908,0.007883174146259553,1.6270110868904306,0.5376452928728503,90486.6925,164.8375,112,0.5411601249765908,113282.705,103983.63995201632,12.979875928794705
ministral3_8b,rm_mistral_7b,71,1.0,0.4503516785918036,0.4352607068932468,0.015090971698556777,3.467110965809746,0.5007583835918036,50406.705,100.6775,63,0.4989560743932468,63695.3675,64573.26103500064,21.938734095095402
ministral3_8b,rm_mistral_7b,71,2.0,0.40154390238866744,0.386274254802022,0.015269647586645452,3.9530585838478,0.4569354873886674,27695.7925,57.4225,33,0.452929539802022,33327.6425,34816.92895960954,20.45308610610268
ministral3_8b,rm_mistral_7b,71,5.0,0.32519161706461513,0.3187830119157745,0.006408605148840618,2.010334587883821,0.38748944206461516,12459.565,26.3125,18,0.4096180244157745,18167.0025,13843.368356769719,9.996146321520138
ministral3_8b,rm_mistral_7b,71,10.0,0.2756598322497195,0.2631702917595256,0.012489540490193907,4.745801817785096,0.3467089822497195,7104.915,14.72,9,0.3543094417595256,9113.915,8312.677041208737,14.529158720126556
ministral3_8b,rm_mistral_7b,71,20.0,0.21973528170603202,0.21171307229958172,0.008022209406450292,3.78918945311916,0.319408281706032,4983.65,8.7275,4,0.29274762229958173,4051.7275,5943.643232320645,16.15159582762885
ministral3_8b,rm_mistral_7b,72,0.1,0.5803925482151949,0.5740944978306235,0.00629805038457143,1.0970407151384265,0.613294935465195,329023.8725,482.535,475,0.6212735963306235,471790.985,401584.4024541288,18.068562800423273
ministral3_8b,rm_mistral_7b,72,0.2,0.5462418943762672,0.5340522584869027,0.012189635889364503,2.282479981247649,0.5844699473762672,191140.265,315.405,231,0.5799860694869028,229669.055,248540.1628523048,23.094817832888737
ministral3_8b,rm_mistral_7b,72,0.5,0.4942734169909681,0.4821113356255943,0.012162081365373834,2.5226706917380715,0.5392811769909681,90015.52,165.455,112,0.5377039681255943,111185.265,113146.08216296167,20.443095970081625
ministral3_8b,rm_mistral_7b,72,1.0,0.4529262637740681,0.4381806690708498,0.01474559470321829,3.365186039467675,0.5029857712740681,50059.5075,101.4175,68,0.5057024890708498,67521.82,64794.427318741415,22.74102948121809
ministral3_8b,rm_mistral_7b,72,2.0,0.4070591432149656,0.39017827231212016,0.016880870902845457,4.326450779232969,0.4621211482149656,27531.0025,58.0675,41,0.47160146731212016,40711.5975,34350.688686583744,19.853127978908013
ministral3_8b,rm_mistral_7b,72,5.0,0.3368769361298773,0.32806385615493683,0.008813079974940463,2.6863916306520075,0.3988955486298773,12403.7225,26.865,17,0.4125006811549369,16887.365,14371.337872411348,13.69124704936886
ministral3_8b,rm_mistral_7b,72,10.0,0.28616170723285805,0.2642724283306561,0.021889278902201936,8.282846243352408,0.3575817072328581,7142.0,15.135,7,0.33374345333065614,6947.1025,8933.734479169703,20.055828649792453
ministral3_8b,rm_mistral_7b,72,20.0,0.2226471372919518,0.2101823437765749,0.012464793515376882,5.930466513698711,0.3210297872919518,4919.1325,8.9875,4,0.2899704937765749,3989.4075,6043.152629156181,18.599896413887716
ministral3_8b,rm_mistral_7b,73,0.1,0.59115465660488,0.582721932899114,0.008432723705765977,1.4471265332012009,0.6233344723548799,321798.1575,516.3025,560,0.637747652149114,550257.1925,426254.17437075137,24.50557042050142
ministral3_8b,rm_mistral_7b,73,0.2,0.5546994172615665,0.543435788531614,0.011263628729952457,2.072669663583852,0.5928566307615665,190786.0675,338.8475,289,0.600229880031614,283970.4575,233070.46521019202,18.142323469453025
ministral3_8b,rm_mistral_7b,73,0.5,0.49893280975986465,0.4907135776028413,0.00821923215702336,1.6749551127512492,0.5441581735098646,90450.7275,175.935,131,0.5550998388528413,128772.5225,107141.32988665937,15.578117617464438
ministral3_8b,rm_mistral_7b,73,1.0,0.45793550873618516,0.43830729185154016,0.019628216884645,4.47818625187128,0.5083929762361852,50457.4675,106.97,56,0.4933413843515402,55034.0925,66537.11795563146,24.166436644210766
ministral3_8b,rm_mistral_7b,73,2.0,0.40233988239163126,0.3927400397444408,0.009599842647190437,2.444324916155005,0.4580296273916313,27844.8725,60.9875,33,0.45751219974444085,32386.08,32336.03287677738,13.889027123060526
ministral3_8b,rm_mistral_7b,73,5.0,0.33379945009593154,0.3227598517722392,0.011039598323692335,3.4203753233480256,0.39653477509593155,12547.065,27.9625,17,0.4066327267722392,16774.575,15086.08543125609,16.830213794200198
ministral3_8b,rm_mistral_7b,73,10.0,0.28297726964210734,0.26536238527132106,0.017614884370786288,6.638048701882094,0.3547749946421073,7179.7725,15.725,9,0.3540508352713211,8868.845,8895.945049260343,19.291627137501656
ministral3_8b,rm_mistral_7b,73,20.0,0.2272621541183122,0.2080241390805742,0.019238015037737977,9.247972433759957,0.3271826041183122,4996.0225,9.2375,3,0.2669463890805742,2946.1125,6196.3417645766895,19.371418010521737
ministral3_8b,rm_mistral_7b,74,0.1,0.5705760269319273,0.5605358562013458,0.010040170730581499,1.7911736813095227,0.6052278586819273,346518.3175,480.46,518,0.6134670654513459,529312.0925,443618.4831309206,21.88821460855688
ministral3_8b,rm_mistral_7b,74,0.2,0.5370460843595083,0.5252318500192702,0.011814234340238094,2.2493370003750996,0.5769702018595083,199620.5875,298.8925,303,0.5871823490192702,309752.495,233066.9347373176,14.350532938108074
ministral3_8b,rm_mistral_7b,74,0.5,0.48460342985602434,0.47780746068858165,0.006795969167442684,1.422323786583161,0.5315436673560243,93880.475,155.13,131,0.5447733756885816,133931.83,105091.4437933643,10.667822601626664
ministral3_8b,rm_mistral_7b,74,1.0,0.4472143083541966,0.43236938761486166,0.014844920739334966,3.433388478593739,0.4991208858541966,51906.5775,88.6725,68,0.5018789651148616,69509.5775,64687.44946065846,19.75788513416582
ministral3_8b,rm_mistral_7b,74,2.0,0.39572706698088783,0.38736562958060916,0.00836143740027867,2.1585387968807104,0.4527193419808878,28496.1375,48.6375,30,0.44852024958060915,30577.31,31805.555081323266,10.40515586934877
ministral3_8b,rm_mistral_7b,74,5.0,0.3266910129489409,0.31774815183821276,0.008942861110728118,2.8144494496640022,0.39017388794894087,12696.575,21.705,17,0.40447888933821274,17346.1475,14805.037164601299,14.241518890898908
ministral3_8b,rm_mistral_7b,74,10.0,0.2748887603532465,0.26137484657936527,0.013513913773881225,5.170319160676308,0.3463322353532465,7144.3475,12.0125,9,0.3532924965793653,9191.765,8244.890733105864,13.348184575531509
ministral3_8b,rm_mistral_7b,74,20.0,0.21290575235733422,0.2046819221043465,0.00822383025298773,4.017858621043843,0.31119200235733424,4914.3125,7.1775,4,0.2862979721043465,4080.8025,5462.453247236006,10.034699107280499
ministral3_8b,rm_mistral_7b,75,0.1,0.5762217777460502,0.570032143063609,0.0061896346824411586,1.08583958953179,0.6094757952460502,332540.175,446.675,587,0.6312847693136091,612526.2625,412135.70233720186,19.312941559253282
ministral3_8b,rm_mistral_7b,75,0.2,0.5385242314688455,0.5315460499521257,0.006978181516719806,1.3128084607812067,0.5768580124688455,191668.905,281.96,224,0.5782745199521258,233642.35,225996.10533015832,15.189288452564087
ministral3_8b,rm_mistral_7b,75,0.5,0.4901555960438249,0.4791922534436216,0.010963342600203319,2.2878797646283715,0.5356617022938249,91012.2125,149.36,115,0.5391420434436216,119899.58,112723.54441884778,19.260689530995244
ministral3_8b,rm_mistral_7b,75,1.0,0.44833099425460415,0.43248811008825416,0.01584288416634999,3.663195310298142,0.49926185175460414,50930.8575,92.3375,59,0.49400921008825416,61521.1,65519.057487618426,22.265582789214044
ministral3_8b,rm_mistral_7b,75,2.0,0.3958482699552817,0.38521366435992394,0.010634605595357782,2.7607031056461566,0.4522231349552817,28187.4325,53.1225,41,0.4706324243599239,42709.38,31946.172472994673,11.76585387865191
ministral3_8b,rm_mistral_7b,75,5.0,0.32193416597364366,0.31197682846597913,0.009957337507664532,3.191691369075628,0.38580954097364367,12775.075,24.555,17,0.4008017909659791,17764.9925,15407.831194751716,17.087130313632304
ministral3_8b,rm_mistral_7b,75,10.0,0.27258624190370334,0.24602177045778528,0.02656447144591806,10.797610063730616,0.34503281690370335,7244.6575,13.8275,10,0.3505139204577853,10449.215,9484.935548128424,23.619328109936156
ministral3_8b,rm_mistral_7b,75,20.0,0.20776977037465694,0.1980482906717444,0.009721479702912539,4.908641054128272,0.30884607037465694,5053.815,8.385,3,0.2608981406717444,3142.4925,5884.569179019269,14.117502127109393
ministral3_8b,skywork_llama31_8b,71,0.1,0.7268513425663311,0.8938438230434205,-0.16699248047708937,-18.682512109162648,0.7399175068163311,130661.6425,200.6325,607,0.9552346230434204,613908.0,160374.9289436719,18.52738868810849
ministral3_8b,skywork_llama31_8b,71,0.2,0.6161430006962153,0.8424213259504044,-0.22627832525418912,-26.86046972978824,0.6340780961962154,89675.4775,140.8775,429,0.9291491409504045,433639.075,108123.99226999763,17.062369213975792
ministral3_8b,skywork_llama31_8b,71,0.5,0.47094762152893443,0.7299944841748424,-0.2590468626459079,-35.48613972593567,0.4977410540289344,53586.865,86.3275,328,0.8958110429248424,331633.1175,72270.79057134062,25.852665265778676
ministral3_8b,skywork_llama31_8b,71,1.0,0.37507862802411734,0.5960240011562149,-0.22094537313209756,-37.06987851218912,0.4108308980241173,35752.27,58.6975,223,0.8216475736562149,225623.5725,53538.23313869126,33.2210498852597
ministral3_8b,skywork_llama31_8b,71,2.0,0.25635580823128773,0.43324926042861767,-0.17689345219732994,-40.82948740000791,0.3032727532312877,23458.4725,39.2675,121,0.6780497204286177,122400.23,34006.137446088804,31.016944993563033
ministral3_8b,skywork_llama31_8b,71,5.0,0.11377712001902246,0.14037876226477264,-0.02660164224575018,-18.949905111412807,0.17852270751902247,12949.1175,21.965,68,0.4842167497647727,68767.5975,16111.481481344304,19.62801487253699
ministral3_8b,skywork_llama31_8b,71,10.0,0.04812407526082736,0.013024761783638317,0.035099313477189045,269.48142361636695,0.12709347526082737,7896.94,13.6875,20,0.21462221178363833,20159.745,10344.11461621549,23.657651785676137
ministral3_8b,skywork_llama31_8b,71,20.0,-0.025023785579105062,-0.009009750787591345,-0.01601403479151372,,0.08138801442089495,5320.59,8.7075,1,0.011040599212408657,1002.5175,6332.13308722138,15.974760373605124
ministral3_8b,skywork_llama31_8b,72,0.1,0.7402524036038036,0.910670841649404,-0.17041843804560042,-18.71350550072945,0.7529542216038037,127018.18,194.2025,620,0.9722856883994041,616148.4675,153274.89968257566,17.130475855441407
ministral3_8b,skywork_llama31_8b,72,0.2,0.6429894186309868,0.8606608640542887,-0.21767144542330186,-25.291198254086247,0.6604650411309868,87378.1125,136.915,429,0.9458680090542887,426035.725,110479.98056824598,20.91045631020494
ministral3_8b,skywork_llama31_8b,72,0.5,0.4907475168065084,0.7394077995259029,-0.24866028271939444,-33.62965374166078,0.5169203755565084,52345.7175,84.285,309,0.8929112807759029,307006.9625,68332.1746072916,23.39521199078848
ministral3_8b,skywork_llama31_8b,72,1.0,0.37298588133089583,0.6153837396418715,-0.2423978583109757,-39.38970803031641,0.4080334413308958,35047.56,57.53,233,0.8470207471418716,231637.0075,47095.43047001432,25.58182471160383
ministral3_8b,skywork_llama31_8b,72,2.0,0.2647491110343201,0.4442179736236621,-0.17946886258934203,-40.40108083095859,0.3108471060343201,23048.9975,38.68,117,0.6765100386236621,116146.0325,31705.83791152169,27.30361656323188
ministral3_8b,skywork_llama31_8b,72,5.0,0.13293430409075652,0.16647858022148937,-0.03354427613073285,-20.1493045448275,0.19710040409075652,12833.22,21.9075,54,0.4346351552214894,53631.315,17010.65475439445,24.55775403539522
ministral3_8b,skywork_llama31_8b,72,10.0,0.055266549002118276,0.008209625967344855,0.04705692303477342,573.1920458002608,0.13451857400211828,7925.2025,13.8125,3,0.03825485096734486,3004.5225,9594.805488829872,17.401113454291472
ministral3_8b,skywork_llama31_8b,72,20.0,-0.02171336468647138,-0.006437436018683129,-0.01527592866778825,,0.08306268531352863,5238.8025,8.7825,1,0.013554063981316873,999.575,5932.721340874472,11.696467792842425
ministral3_8b,skywork_llama31_8b,73,0.1,0.7492987293256392,0.9044959792537633,-0.15519724992812411,-17.158423418992594,0.7619184895756392,126197.6025,204.125,611,0.9645265585037633,600305.7925,165725.5512863433,23.85145107651281
ministral3_8b,skywork_llama31_8b,73,0.2,0.6428882436152842,0.8556635816787995,-0.21277533806351534,-24.86670493163367,0.6602618601152842,86868.0825,143.58,432,0.9405558261787995,424461.2225,111560.90339618441,22.133937736675723
ministral3_8b,skywork_llama31_8b,73,0.5,0.49009026391549504,0.7342660195631697,-0.24417575564767469,-33.25439951489788,0.516158697665495,52136.8675,88.2675,253,0.8585932870631697,248654.535,70779.50390069289,26.33903230919705
ministral3_8b,skywork_llama31_8b,73,1.0,0.3811180429666329,0.6036453586376453,-0.22252731567101247,-36.86391562311184,0.41599686296663285,34878.82,60.145,221,0.8208704386376453,217225.08,49557.3840945961,29.619327901927527
ministral3_8b,skywork_llama31_8b,73,2.0,0.24133026308193262,0.43926542061198603,-0.19793515753005342,-45.060491502902615,0.2871876430819326,22928.69,40.4375,120,0.675128820611986,117931.7,29163.049891010134,21.37759909992114
ministral3_8b,skywork_llama31_8b,73,5.0,0.12554052822364448,0.15644050473247076,-0.030899976508826282,-19.751902847455266,0.1885905157236445,12609.9975,22.7175,50,0.4023430172324708,49180.5025,18030.119219403663,30.061485747529805
ministral3_8b,skywork_llama31_8b,73,10.0,0.06315355421984943,0.008613252018398687,0.054540302201450744,633.2138208071436,0.14027660421984944,7712.305,14.28,9,0.09730170201839869,8868.845,12877.962198375533,40.112380505567444
ministral3_8b,skywork_llama31_8b,73,20.0,-0.017710782946089465,-0.005789354020569699,-0.011921428925519766,,0.08820416705391056,5295.7475,9.13,1,0.013840945979430301,981.515,7497.868821169377,29.369963301464253
ministral3_8b,skywork_llama31_8b,74,0.1,0.7363569909427279,0.890747672170689,-0.15439068122796107,-17.332706674576194,0.7497343486927279,133773.5775,187.6,620,0.9541158464206889,633681.7425,170914.48851467686,21.730697811196663
ministral3_8b,skywork_llama31_8b,74,0.2,0.6237891470367894,0.8357939305210221,-0.21200478348423268,-25.365676363798418,0.6421549920367895,91829.225,131.4125,429,0.9234921565210221,438491.13,109596.79543115871,16.21176090163976
ministral3_8b,skywork_llama31_8b,74,0.5,0.47555747800731596,0.7193920793378672,-0.24383460133055124,-33.894535168496446,0.502966023007316,54817.09,80.195,322,0.8839935255878673,329202.8925,68030.72115647368,19.423035551955625
ministral3_8b,skywork_llama31_8b,74,1.0,0.37028904225679443,0.5869506162883863,-0.21666157403159186,-36.91308400043311,0.40684617725679445,36557.135,54.26,224,0.8159744312883863,229023.815,47699.175674999926,23.35897951553004
ministral3_8b,skywork_llama31_8b,74,2.0,0.25567064531920597,0.43154130106373967,-0.1758706557445337,-40.75407274136136,0.30351664531920597,23923.0,36.1575,118,0.6726864810637396,120572.59,29354.973506477047,18.504440159956214
ministral3_8b,skywork_llama31_8b,74,5.0,0.1208312950629023,0.1623635213479297,-0.041532226285027396,-25.579776750485568,0.1867470575629023,13183.1525,20.0475,68,0.5099114088479297,69509.5775,16557.594086377732,20.38002362404785
ministral3_8b,skywork_llama31_8b,74,10.0,0.04827840274493715,0.017050374645867533,0.03122802809906962,183.15156556772962,0.12878282774493716,8050.4425,12.3975,9,0.10896802464586754,9191.765,10904.667310895153,26.17434103691928
ministral3_8b,skywork_llama31_8b,74,20.0,-0.022653679730369358,-0.010049468286543285,-0.012604211443826074,,0.08385532026963065,5325.45,7.7925,1,0.010337131713456717,1019.33,6880.691571935451,22.602983372759745
ministral3_8b,skywork_llama31_8b,75,0.1,0.7296133060134509,0.8976939951606329,-0.168080689147182,-18.723606268203422,0.7429177820134508,133044.76,187.24,613,0.9616558436606328,639618.485,158287.08294655045,15.947178049313182
ministral3_8b,skywork_llama31_8b,75,0.2,0.6232399112464984,0.8475220906171452,-0.22428217937064687,-26.463284184997466,0.6415141902464984,91371.395,131.685,469,0.9453313191171452,489046.1425,105790.55513210609,13.629912532456368
ministral3_8b,skywork_llama31_8b,75,0.5,0.48416394222486914,0.7257765549708914,-0.2416126127460223,-33.29022012232299,0.5115407184748691,54753.5525,80.96,307,0.8858668774708914,320180.645,68590.95630564545,20.173802132142814
ministral3_8b,skywork_llama31_8b,75,1.0,0.3711186770321784,0.5977691058301122,-0.22665042879793385,-37.91604928849377,0.4077530770321784,36634.4,55.2,236,0.8438965483301122,246127.4425,50085.11622966154,26.8557153146741
ministral3_8b,skywork_llama31_8b,75,2.0,0.24030005381322056,0.41806584387207735,-0.1777657900588568,-42.52100301053314,0.28827293381322056,23986.44,36.995,157,0.7457308738720774,163832.515,30137.642628187852,20.41036422150222
ministral3_8b,skywork_llama31_8b,75,5.0,0.12110734448489306,0.14962601132652692,-0.028518666841633858,-19.05996597035387,0.18739078198489306,13256.6875,20.7625,54,0.431255086326527,56325.815,17348.40585260409,23.585558162336284
ministral3_8b,skywork_llama31_8b,75,10.0,0.06065281841206953,0.01773654766486507,0.04291627074720446,241.96518712724887,0.14247024341206954,8181.7425,13.0275,9,0.11175769766486508,9402.115,12603.266789734433,35.08236684583902
ministral3_8b,skywork_llama31_8b,75,20.0,-0.020293334526568688,-0.0071023327033696276,-0.01319100182319906,,0.08773306547343132,5401.32,8.2675,1,0.013732267296630374,1041.73,7020.415983907147,23.06267873041413
qwen35_9b,armorm_llama3_8b,71,0.1,0.49787144077992707,0.49810049154631303,-0.0002290507663859631,-0.04598485050173176,0.4991491772799271,12777.365,31.5875,10,0.498930555296313,8300.6375,11147.038178336279,-14.625650290067016
qwen35_9b,armorm_llama3_8b,71,0.2,0.49732536911584607,0.4975324250211502,-0.000207055905304121,-0.04161656505007066,0.4987409716158461,7078.0125,16.675,5,0.4983651510211502,4163.63,6606.252844768208,-7.14110807317041
qwen35_9b,armorm_llama3_8b,71,0.5,0.4963619104006814,0.4965330294596371,-0.00017111905895572654,-0.03446277463997724,0.4984473579006814,4170.895,8.12,3,0.49778366320963713,2501.2675,4679.4990441673835,10.86877119467129
qwen35_9b,armorm_llama3_8b,71,1.0,0.4946801404168072,0.4956641451065414,-0.000984004689734197,-0.19852246716830574,0.4982894704168072,3609.33,5.615,2,0.4973193851065414,1655.24,3854.372383831721,6.357517111206534
qwen35_9b,armorm_llama3_8b,71,2.0,0.4913673773285972,0.4947191989872806,-0.003351821658683418,-0.6775200286434799,0.4982095923285972,3421.1075,4.59,1,0.4963783489872806,829.575,3527.962369557014,3.0287984497530562
qwen35_9b,armorm_llama3_8b,71,5.0,0.4814052214671688,0.4922304739872806,-0.010825252520111794,-2.1992243658590556,0.4981766339671688,3354.2825,4.1075,1,0.4963783489872806,829.575,3393.28289155029,1.1493410009347116
qwen35_9b,armorm_llama3_8b,71,10.0,0.4647244118794716,0.4880825989872806,-0.023358187107809014,-4.7857037223360885,0.4981672118794716,3344.28,4.025,1,0.4963783489872806,829.575,3354.7809212519965,0.31301362141040734
qwen35_9b,armorm_llama3_8b,71,20.0,0.43132441751154904,0.47978684898728063,-0.04846243147573159,-10.100825309827606,0.49816606751154907,3342.0825,4.005,1,0.4963783489872806,829.575,3350.1046306909634,0.23945910875353693
qwen35_9b,armorm_llama3_8b,72,0.1,0.49800396595248286,0.49806998892133086,-6.602296884800074e-05,-0.013255761301938016,0.4992403082024829,12363.4225,33.5175,9,0.49876685342133087,6968.645,13696.721264810558,9.734437454283684
qwen35_9b,armorm_llama3_8b,72,0.2,0.4974983460420942,0.4976055900903274,-0.00010724404823320155,-0.021552018379402484,0.4988794790420942,6905.665,17.6975,5,0.4983784300903274,3864.2,7978.127170980746,13.44253040841049
qwen35_9b,armorm_llama3_8b,72,0.5,0.4965136769714807,0.4966939385891769,-0.00018026161769618687,-0.036292292635623245,0.4985446294714807,4061.905,8.5425,3,0.4978498248391769,2311.7725,5110.526410704232,20.518853175435048
